NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
ALBERTVILLE CITY SCH DIST,Alabama,AL,3,7,1,33690000,3660000,20466000,9564000,32760000,17336000,11698000,3747
MARSHALL CO SCH DIST,Alabama,AL,3,7,1,51251000,6157000,32991000,12103000,48036000,26369000,16211000,5562
HOOVER CITY SCH DIST,Alabama,AL,3,7,1,151164000,3658000,57373000,90133000,163936000,72233000,46371000,12039
MADISON CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,75560000,3040000,42749000,29771000,72819000,35897000,24774000,8056
LEEDS CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,26180000,1232000,7307000,17641000,14736000,6730000,4321000,1395
BOAZ CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,21713000,2168000,12520000,7025000,22270000,10450000,6578000,2179
TRUSSVILLE CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,40914000,890000,21160000,18864000,81048000,19214000,12666000,4083
ALEXANDER CITY SCH DIST,Alabama,AL,3,7,1,31004000,2345000,19357000,9302000,31194000,16839000,12107000,3550
ANDALUSIA CTY SCH DIST,Alabama,AL,3,7,1,15366000,1632000,8982000,4752000,14450000,8010000,5533000,1669
ANNISTON CTY SCH DST,Alabama,AL,3,7,1,22464000,4253000,12893000,5318000,22927000,11813000,7614000,2465
ARAB CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,21205000,1164000,14059000,5982000,20370000,11498000,8075000,2492
ATHENS CITY SCH DIST,Alabama,AL,3,7,1,32660000,2328000,14871000,15461000,33388000,16298000,11690000,2873
ATTALLA CITY SCH DIST,Alabama,AL,3,7,1,15342000,1643000,10792000,2907000,15286000,8581000,5692000,1721
AUBURN CITY SCHOOL DIST,Alabama,AL,3,7,1,60805000,3229000,27395000,30181000,71337000,30392000,20041000,5519
AUTAUGA CO SCH DIST,Alabama,AL,3,7,1,72861000,5764000,50400000,16697000,73885000,39518000,27337000,9652
BALDWIN CO SCH DIST,Alabama,AL,3,7,1,272334000,16970000,125762000,129602000,337692000,140489000,91928000,26286
BARBOUR CO SCH DIST,Alabama,AL,3,7,1,11427000,2424000,6874000,2129000,10975000,5850000,3655000,1211
BESSEMER CITY SCH DIST,Alabama,AL,3,7,1,41718000,6218000,22304000,13196000,41032000,20657000,12716000,4136
BIBB CO SCH DIST,Alabama,AL,3,7,1,30744000,3678000,21994000,5072000,31117000,16475000,10704000,3506
BIRMINGHAM CITY SCH DIST,Alabama,AL,3,7,1,324553000,39973000,159702000,124878000,326867000,174819000,99122000,29435
BLOUNT CO SCH DIST,Alabama,AL,3,7,1,64841000,5838000,46770000,12233000,65007000,34042000,22846000,8189
BREWTON CITY SCH DIST,Alabama,AL,3,7,1,13172000,924000,7482000,4766000,12069000,6331000,4511000,1321
BULLOCK CO SCH DIST,Alabama,AL,3,7,1,16656000,2875000,10557000,3224000,16695000,8375000,4755000,1696
BUTLER CO SCH DIST,Alabama,AL,3,7,1,31798000,5425000,20830000,5543000,31272000,16991000,11146000,3429
CALHOUN CO SCH DIST,Alabama,AL,3,7,1,75970000,7564000,52650000,15756000,83353000,42204000,27236000,9121
CHAMBERS CO SCH DIST,Alabama,AL,3,7,1,36163000,4315000,23398000,8450000,36187000,18810000,12057000,4245
CHEROKEE CO SCH DIST,Alabama,AL,3,7,1,36886000,3436000,24510000,8940000,37222000,19834000,13048000,4158
CHILTON CO SCH DIST,Alabama,AL,3,7,1,59691000,7038000,41177000,11476000,58295000,31555000,21985000,7453
CHOCTAW CO SCH DIST,Alabama,AL,3,7,1,20426000,3157000,11114000,6155000,20549000,9741000,5810000,2035
CLARKE CO SCH DIST,Alabama,AL,3,7,1,30444000,4437000,20229000,5778000,34173000,16558000,10431000,3456
CLAY CO SCH DIST,Alabama,AL,3,7,1,18034000,1643000,12805000,3586000,17250000,9357000,6454000,2135
CLEBURNE COUNTY SCHOOL DISTRICT,Alabama,AL,3,7,1,22547000,2365000,16270000,3912000,21848000,11591000,7741000,2703
COFFEE CO SCH DIST,Alabama,AL,3,7,1,18817000,1827000,12304000,4686000,18826000,8563000,5713000,2036
COLBERT COUNTY SCHOOL DISTRICT,Alabama,AL,3,7,1,30621000,2958000,17757000,9906000,30215000,16790000,10467000,3023
CONECUH CO SCH DIST,Alabama,AL,3,7,1,18944000,3229000,11310000,4405000,17698000,9403000,6070000,1824
COOSA CO SCH DIST,Alabama,AL,3,7,1,13555000,1743000,8624000,3188000,13256000,6905000,4314000,1402
COVINGTON CO SCH DIST,Alabama,AL,3,7,1,30068000,3146000,19356000,7566000,28290000,14566000,9848000,3169
CRENSHAW CO SCH DIST,Alabama,AL,3,7,1,20076000,2547000,13982000,3547000,20053000,10719000,7426000,2518
CULLMAN CITY SCH DIST,Alabama,AL,3,7,1,26006000,2506000,12870000,10630000,25570000,13523000,9794000,2719
CULLMAN CO SCH DIST,Alabama,AL,3,7,1,84757000,8066000,57511000,19180000,85250000,45401000,30868000,10035
DALE CO SCH DIST,Alabama,AL,3,7,1,25093000,2364000,16716000,6013000,24074000,12699000,8447000,2912
DALEVILLE CTY SCH DIST,Alabama,AL,3,7,1,12035000,1829000,8181000,2025000,11502000,6514000,4477000,1387
DALLAS CO SCH DIST,Alabama,AL,3,7,1,38344000,6028000,27524000,4792000,36597000,19436000,11885000,4351
DE KALB CO SCH DIST,Alabama,AL,3,7,1,76329000,9184000,51005000,16140000,75154000,40208000,28688000,8668
DECATUR CITY SCH DIST,Alabama,AL,3,7,1,91418000,7304000,45255000,38859000,92638000,48509000,33837000,8965
DEMOPOLIS CITY SCH DIST,Alabama,AL,3,7,1,20390000,2501000,12747000,5142000,19908000,10607000,7398000,2461
DOTHAN CITY SCH DIST,Alabama,AL,3,7,1,78414000,11288000,47830000,19296000,79604000,44671000,29922000,8915
ELBA CITY SCH DIST,Alabama,AL,3,7,1,8276000,1180000,5251000,1845000,8741000,4853000,3319000,874
ELMORE CO SCH DIST,Alabama,AL,3,7,1,110937000,8900000,58525000,43512000,94907000,44159000,29784000,10662
ENTERPRISE CTY SCH DIST,Alabama,AL,3,7,1,103864000,4863000,64656000,34345000,57412000,27271000,18854000,5913
ESCAMBIA CO SCH DIST,Alabama,AL,3,7,1,43444000,5800000,26368000,11276000,41191000,22425000,14275000,4508
ETOWAH COUNTY BOARD OF EDUCATION,Alabama,AL,3,7,1,75178000,6174000,51603000,17401000,75547000,40215000,26844000,9084
EUFAULA CTY SCH DIST,Alabama,AL,3,7,1,24423000,2849000,15045000,6529000,24898000,13777000,9281000,2846
FAIRFIELD CITY SCH DIST,Alabama,AL,3,7,1,19757000,2349000,12432000,4976000,25861000,9923000,6478000,2362
FAYETTE CO SCH DIST,Alabama,AL,3,7,1,22648000,2292000,15545000,4811000,23492000,12169000,7920000,2518
FLORENCE CITY SCH DIST,Alabama,AL,3,7,1,44438000,5947000,21229000,17262000,45592000,23408000,16241000,4042
FORT PAYNE CITY SCH DIST,Alabama,AL,3,7,1,24372000,2116000,15350000,6906000,22312000,12113000,8314000,2877
FRANKLIN CO SCH DIST,Alabama,AL,3,7,1,31044000,4229000,19571000,7244000,36582000,15999000,10321000,3156
GADSDEN CITY SCH DIST,Alabama,AL,3,7,1,51184000,8954000,29170000,13060000,51286000,27680000,18171000,5448
GENEVA CITY SCHOOL DIST,Alabama,AL,3,7,1,11085000,1161000,7325000,2599000,10712000,6134000,4350000,1274
GENEVA CO SCH DIST,Alabama,AL,3,7,1,22626000,2813000,15718000,4095000,21501000,11375000,7337000,2728
GREENE CO SCH DIST,Alabama,AL,3,7,1,16496000,3087000,9826000,3583000,17283000,7961000,4909000,1490
GUNTERSVILLE CITY SCHOOL DIST,Alabama,AL,3,7,1,18050000,1290000,10271000,6489000,19250000,9739000,6245000,1894
HALE CO SCH DIST,Alabama,AL,3,7,1,28125000,4434000,19294000,4397000,27327000,14717000,10031000,3206
HALEYVILLE CITY SCH DIST,Alabama,AL,3,7,1,14278000,1558000,9001000,3719000,14370000,7394000,5430000,1683
HARTSELLE CTY SCH DIST,Alabama,AL,3,7,1,27895000,1289000,17290000,9316000,25341000,14873000,10498000,3153
HENRY CO SCH DIST,Alabama,AL,3,7,1,23374000,2715000,15836000,4823000,25585000,12183000,8153000,2754
HOMEWOOD CITY SCHOOL DIST,Alabama,AL,3,7,1,77128000,1239000,13822000,62067000,46185000,22853000,15540000,3340
HOUSTON CO SCH DIST,Alabama,AL,3,7,1,50757000,5058000,31812000,13887000,50335000,26113000,18659000,6347
HUNTSVILLE CITY SCH DIST,Alabama,AL,3,7,1,226955000,19326000,113708000,93921000,224750000,127652000,85801000,23065
JACKSON COUNTY SCHOOL DISTRICT,Alabama,AL,3,7,1,56862000,5284000,37796000,13782000,57081000,28936000,18254000,6070
JACKSONVILLE CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,13360000,930000,9150000,3280000,13119000,7144000,5070000,1694
JASPER CITY SCH DIST,Alabama,AL,3,7,1,25821000,1827000,14683000,9311000,25000000,14320000,9563000,2749
JEFFERSON COUNTY BOARD OF EDUCATION,Alabama,AL,3,7,1,342621000,23960000,193051000,125610000,362394000,172820000,115736000,36290
LAMAR COUNTY SCHOOL DISTRICT,Alabama,AL,3,7,1,20457000,2061000,14465000,3931000,20241000,11008000,7038000,2375
LANETT CTY SCH DIST,Alabama,AL,3,7,1,8902000,1259000,5793000,1850000,8493000,4892000,3233000,972
LAUDERDALE CO SCH DIST,Alabama,AL,3,7,1,73864000,5603000,49434000,18827000,76469000,39555000,27845000,8895
LAWRENCE CO SCH DIST,Alabama,AL,3,7,1,50447000,5380000,33191000,11876000,49596000,27465000,18192000,5521
LEE CO SCH DIST,Alabama,AL,3,7,1,86173000,5556000,52081000,28536000,85299000,46083000,33028000,9967
LIMESTONE CO SCH DIST,Alabama,AL,3,7,1,76518000,4966000,47908000,23644000,73306000,39166000,28193000,8477
LINDEN CITY SCHOOL DIST,Alabama,AL,3,7,1,6090000,1378000,3534000,1178000,6781000,3416000,1996000,517
LOWNDES CO SCH DIST,Alabama,AL,3,7,1,23428000,5749000,13639000,4040000,23149000,11622000,7167000,2159
MACON CO SCH DIST,Alabama,AL,3,7,1,30920000,5121000,20300000,5499000,31041000,15507000,9460000,3210
MADISON CO SCH DIST,Alabama,AL,3,7,1,166700000,10124000,101826000,54750000,162701000,85407000,56744000,18754
MARENGO CO SCH DIST,Alabama,AL,3,7,1,15036000,2400000,9529000,3107000,15246000,7920000,5067000,1521
MARION CO SCH DIST,Alabama,AL,3,7,1,31384000,3219000,21999000,6166000,32725000,16999000,11768000,3732
MIDFIELD CITY SCHOOL DIST,Alabama,AL,3,7,1,11077000,1403000,6625000,3049000,10642000,5879000,3528000,1186
MOBILE CO SCH DIST,Alabama,AL,3,7,1,580429000,80697000,343347000,156385000,606687000,303868000,189889000,65097
MONROE CO SCH DIST,Alabama,AL,3,7,1,36731000,4991000,25300000,6440000,37675000,20040000,13531000,4361
MONTGOMERY CO SCH DIST,Alabama,AL,3,7,1,274762000,36787000,168288000,69687000,280949000,152058000,95318000,31867
MORGAN CO SCH DIST,Alabama,AL,3,7,1,75083000,5424000,41061000,28598000,70898000,39549000,26807000,7836
MOUNTAIN BROOK CITY SCHOOL DISTRICT,Alabama,AL,3,7,1,56332000,796000,19250000,36286000,66674000,28073000,19601000,4304
MUSCLE SHOALS SCH DIST,Alabama,AL,3,7,1,24149000,1080000,14095000,8974000,24798000,13624000,9155000,2662
ONEONTA CITY SCH DIST,Alabama,AL,3,7,1,12642000,659000,7648000,4335000,15882000,6104000,4274000,1424
OPELIKA CITY SCHS,Alabama,AL,3,7,1,44160000,4557000,22913000,16690000,43063000,22792000,15051000,4275
OPP CITY SCH DIST,Alabama,AL,3,7,1,11902000,1158000,7854000,2890000,11441000,6391000,4358000,1412
OXFORD CITY SCH DIST,Alabama,AL,3,7,1,36502000,2553000,22024000,11925000,37403000,19056000,13351000,3942
OZARK CITY SCH DIST,Alabama,AL,3,7,1,22464000,2853000,15160000,4451000,22705000,12739000,8281000,2627
PELL CITY SCHOOL DIST,Alabama,AL,3,7,1,34245000,3330000,22603000,8312000,36976000,17695000,12200000,4129
PERRY CO SCH DIST,Alabama,AL,3,7,1,18313000,4013000,11996000,2304000,18671000,10095000,6606000,2022
PHENIX CITY SCH DIST,Alabama,AL,3,7,1,51870000,7524000,30465000,13881000,58743000,26183000,17737000,5601
PICKENS CO SCH DIST,Alabama,AL,3,7,1,27989000,3883000,19579000,4527000,28847000,15082000,9778000,3101
PIEDMONT CTY SCH DIST,Alabama,AL,3,7,1,8652000,1163000,5722000,1767000,8407000,4687000,3139000,1037
PIKE CO SCH DIST,Alabama,AL,3,7,1,22171000,3733000,13095000,5343000,22339000,11425000,6992000,2207
RANDOLPH CO SCH DIST,Alabama,AL,3,7,1,19921000,2216000,13147000,4558000,20688000,10708000,7307000,2289
ROANOKE CITY SCH DIST,Alabama,AL,3,7,1,12097000,1512000,7847000,2738000,12182000,6256000,4349000,1492
RUSSELL CO SCH DIST,Alabama,AL,3,7,1,33089000,3655000,21412000,8022000,34675000,16959000,10724000,3594
RUSSELLVILLE CITY SCHOOLS,Alabama,AL,3,7,1,20758000,2040000,12953000,5765000,21283000,11842000,8393000,2387
SCOTTSBORO CITY SCH DIST,Alabama,AL,3,7,1,27627000,2067000,15648000,9912000,27928000,14131000,8882000,2650
SELMA CITY SCH DIST,Alabama,AL,3,7,1,34522000,6290000,22439000,5793000,35065000,18175000,12424000,4160
SHEFFIELD CITY SCH DIST,Alabama,AL,3,7,1,12524000,1723000,6876000,3925000,12628000,7336000,4929000,1228
SHELBY CO SCH DIST,Alabama,AL,3,7,1,254147000,12705000,131346000,110096000,277296000,131074000,86604000,25635
ST CLAIR CO SCH DIST,Alabama,AL,3,7,1,66401000,5215000,44735000,16451000,68071000,34139000,24483000,8195
SUMTER CO SCH DIST,Alabama,AL,3,7,1,23021000,4379000,14642000,4000000,23381000,12464000,7486000,2416
SYLACAUGA CTY SCH DIST,Alabama,AL,3,7,1,22210000,2176000,13528000,6506000,23318000,11744000,8211000,2466
TALLADEGA CITY SCH DIST,Alabama,AL,3,7,1,24602000,2811000,16250000,5541000,23680000,13004000,8738000,2606
TALLADEGA CO SCH DIST,Alabama,AL,3,7,1,72239000,7964000,42752000,21523000,73786000,36814000,21303000,7954
TALLAPOOSA CO SCH DIST,Alabama,AL,3,7,1,29805000,3583000,17506000,8716000,31424000,16004000,10764000,3186
TALLASSEE CTY SCH DIST,Alabama,AL,3,7,1,14760000,1331000,10318000,3111000,14984000,8135000,6025000,1958
TARRANT CITY SCH DIST,Alabama,AL,3,7,1,28057000,1733000,7382000,18942000,13202000,7328000,4797000,1409
THOMASVILLE CTY SCH DIST,Alabama,AL,3,7,1,13255000,1465000,9062000,2728000,13145000,7574000,5257000,1594
TROY CITY SCH DIST,Alabama,AL,3,7,1,20346000,2157000,12103000,6086000,19078000,10840000,7605000,2350
TUSCALOOSA CITY SCH DIST,Alabama,AL,3,7,1,112977000,10821000,54585000,47571000,105168000,50570000,32487000,10338
TUSCALOOSA CO SCH DIST,Alabama,AL,3,7,1,155965000,11940000,89802000,54223000,173974000,73035000,49855000,16712
TUSCUMBIA CITY SCH DIST,Alabama,AL,3,7,1,14195000,1116000,8518000,4561000,14616000,7463000,4916000,1504
VESTAVIA HILLS CTY SCH DIST,Alabama,AL,3,7,1,66068000,1289000,26549000,38230000,67603000,32312000,23202000,5834
WALKER CO SCH DIST,Alabama,AL,3,7,1,77315000,8638000,48375000,20302000,83000000,42777000,28021000,8288
WASHINGTON CO SCH DIST,Alabama,AL,3,7,1,30565000,3598000,19188000,7779000,31035000,16131000,10762000,3606
WILCOX CO SCH DIST,Alabama,AL,3,7,1,24295000,4142000,13789000,6364000,22938000,11174000,6777000,2237
WINFIELD CTY SCH DIST,Alabama,AL,3,7,1,11824000,985000,7720000,3119000,11890000,5939000,4158000,1296
WINSTON CO SCH DIST,Alabama,AL,3,7,1,27615000,2514000,17710000,7391000,25840000,13768000,8320000,2770
LOWER KUSKOKWIM REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,99121000,38471000,56304000,4346000,99846000,39748000,25791000,4027
LOWER YUKON REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,58626000,9574000,30885000,18167000,73159000,16227000,10738000,1979
YUPIIT SCHOOLS,Alaska,AK,3,7,1,12192000,5834000,5997000,361000,11328000,4683000,3284000,460
KASHUNAMIUT SCHOOL DISTRICT,Alaska,AK,3,7,1,7269000,3055000,3718000,496000,7064000,2930000,1817000,343
ALEUTIANS EAST BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,7330000,1875000,3784000,1671000,7478000,3029000,2114000,267
ALEUTIAN REGION SCHOOL DISTRICT,Alaska,AK,3,7,1,1600000,159000,1305000,136000,1615000,709000,440000,42
BERING STRAIT REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,61980000,19017000,38351000,4612000,59186000,20249000,14298000,1692
BRISTOL BAY BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,3951000,650000,2342000,959000,3740000,1840000,1026000,189
ALASKA GATEWAY REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,9001000,1740000,7003000,258000,9038000,3390000,2439000,421
CORDOVA CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,5871000,463000,3940000,1468000,5938000,2734000,1916000,425
COPPER RIVER REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,13381000,991000,12090000,300000,13123000,3865000,2485000,571
CRAIG CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,8676000,2318000,5039000,1319000,8033000,3365000,1660000,773
DELTA-GREELY REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,13750000,1629000,11554000,567000,13844000,5970000,4305000,1393
DILLINGHAM CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,10467000,2712000,5824000,1931000,10024000,4750000,3019000,544
GALENA CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,22719000,2037000,19276000,1406000,21773000,8052000,3850000,3752
KETCHIKAN-GATEWAY BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,28300000,2919000,16297000,9084000,30081000,15137000,10612000,2321
ANCHORAGE SCHOOL DISTRICT,Alaska,AK,3,7,1,536620000,60069000,298397000,178154000,587025000,294749000,191946000,49230
JUNEAU BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,65422000,6396000,35119000,23907000,84272000,34369000,22235000,5215
SITKA BOROUGH SCHOOLS,Alaska,AK,3,7,1,21613000,4164000,10764000,6685000,22996000,10583000,7769000,1489
HAINES BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,4563000,436000,2480000,1647000,5156000,1981000,1373000,303
HOONAH CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,4094000,1607000,1899000,588000,4059000,1840000,1244000,155
HYDABURG CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,1793000,672000,966000,155000,2046000,825000,639000,81
KAKE CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,2914000,1125000,1330000,459000,3261000,1012000,607000,105
KENAI PENINSULA BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,115137000,8280000,66678000,40179000,110130000,55280000,38392000,9575
KLAWOCK CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,3141000,875000,1640000,626000,3215000,1517000,1057000,143
KODIAK ISLAND BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,36379000,4841000,22473000,9065000,38907000,19758000,13320000,2661
LAKE AND PENINSULA BOROUGH SCHOOLS,Alaska,AK,3,7,1,17088000,3479000,8173000,5436000,16108000,5080000,2589000,419
MATANUSKA SUSITNA BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,172689000,14285000,115788000,42616000,214323000,87080000,59657000,15945
IDITAROD REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,8129000,2078000,5525000,526000,7915000,3041000,1933000,340
ANNETTE ISLAND REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,6001000,3971000,1734000,296000,5744000,2938000,1883000,287
NENANA CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,6873000,767000,5990000,116000,7724000,3207000,1561000,641
NOME CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,11529000,1629000,7723000,2177000,11832000,5874000,3680000,757
FAIRBANKS N STAR BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,170917000,26842000,101000000,43075000,180295000,94347000,60477000,15017
NORTH SLOPE BOROUGH SCHOOLS,Alaska,AK,3,7,1,48459000,8744000,13140000,26575000,49231000,23599000,13602000,1859
NORTHWEST ARCTIC BOROUGH SCHOOLS,Alaska,AK,3,7,1,63349000,13245000,37268000,12836000,68465000,21960000,13400000,2111
PELICAN CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,533000,61000,411000,61000,545000,234000,126000,14
PETERSBURG CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,7900000,670000,4952000,2278000,7905000,3752000,2590000,593
PRIBILOF ISLANDS REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,2901000,1133000,1406000,362000,3258000,1328000,759000,123
ST MARYS SCHOOL DISTRICT,Alaska,AK,3,7,1,4066000,417000,3469000,180000,3704000,1287000,802000,186
SKAGWAY CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,2351000,280000,720000,1351000,2517000,1146000,797000,98
SOUTHEAST ISLANDS REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,5838000,1200000,4226000,412000,6468000,2049000,1416000,187
SOUTHWEST REGION SCHOOLS,Alaska,AK,3,7,1,25549000,6260000,17986000,1303000,26154000,7107000,4159000,676
TANANA CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,2184000,158000,1951000,75000,2242000,431000,247000,54
UNALASKA CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,7394000,299000,3167000,3928000,7546000,3220000,2091000,389
CHATHAM REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,5413000,900000,4409000,104000,5441000,1703000,1189000,202
KUSPUK REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,10630000,3512000,6490000,628000,11192000,4815000,3113000,399
DENALI BOROUGH SCHOOL DISTRICT,Alaska,AK,3,7,1,7377000,274000,4714000,2389000,6760000,3129000,2034000,559
YUKON FLATS REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,12469000,3431000,8810000,228000,12640000,3270000,2063000,284
VALDEZ CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,12391000,577000,4566000,7248000,12363000,6039000,3965000,756
CHUGACH REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,4616000,1297000,2767000,552000,4762000,1420000,1021000,213
WRANGELL CITY SCHOOL DISTRICT,Alaska,AK,3,7,1,4801000,429000,2953000,1419000,4852000,2448000,1848000,357
YAKUTAT SCHOOL DISTRICT,Alaska,AK,3,7,1,2995000,422000,1855000,718000,2894000,1054000,765000,117
YUKON-KOYUKUK REGIONAL EDUCATIONAL ATTENDANCE AREA (REAA),Alaska,AK,3,7,1,20264000,4001000,15709000,554000,19538000,5491000,3366000,1458
CAVE CREEK UNIFIED SCHOOL DIST #93,Arizona,AZ,3,7,1,60038000,1371000,9403000,49264000,46562000,25460000,15952000,5898
CHINO VALLEY UNIFIED SCH DIST 51,Arizona,AZ,3,7,1,19731000,2456000,11003000,6272000,19559000,11701000,7823000,2858
CLARKSDALE-JEROME ELEM DISTRICT NO 3,Arizona,AZ,1,7,1,3143000,363000,1504000,1276000,3157000,1882000,1249000,405
SALOME SCHOO DISTRICT 30,Arizona,AZ,1,7,1,1596000,186000,516000,894000,1448000,836000,368000,111
COCHISE PRIVATE INDUSTRY COUNCIL,Arizona,AZ,3,7,1,5135000,1004000,4027000,104000,3857000,2105000,1403000,623
PINE FOREST EDUCATION ASSOCIATION INC.,Arizona,AZ,1,7,1,1677000,76000,1446000,155000,1476000,886000,753000,212
FLAGSTAFF ARTS AND LEADERSHIP ACADEMY,Arizona,AZ,2,7,1,1258000,23000,1231000,4000,1055000,678000,519000,163
MONTESSORI CHARTER SCHOOL OF FLAGSTAFF INC.,Arizona,AZ,1,7,1,1762000,0,1685000,77000,1518000,884000,884000,266
COLORADO CITY UNIFIED SCH DISTRICT 14,Arizona,AZ,3,7,1,4719000,1508000,1350000,1861000,4203000,2102000,1167000,452
VERNON ELEM SCHOOL DIST 9,Arizona,AZ,1,7,1,1456000,147000,769000,540000,1339000,557000,283000,69
PINON SCHOOL UNIF SCH DIST 4,Arizona,AZ,3,7,1,20291000,10183000,9068000,1040000,19929000,8947000,4819000,1325
HEBER OVERGAARD SCHOOL DISTRICT,Arizona,AZ,3,7,1,5748000,624000,2109000,3015000,5321000,2828000,1638000,615
TRIUMPHANT LEARNING CENTER,Arizona,AZ,1,7,1,650000,12000,629000,9000,551000,314000,205000,93
VENTANA ACADEMIC CHARTER SCHOOL,Arizona,AZ,1,7,1,540000,14000,486000,40000,484000,289000,212000,70
MESA ARTS ACADEMY,Arizona,AZ,1,7,1,1737000,301000,1413000,23000,1458000,718000,597000,216
VALLEY ACADEMY INC.,Arizona,AZ,1,7,1,4675000,82000,4148000,445000,3076000,1896000,1387000,725
FOOTHILLS ACADEMY,Arizona,AZ,3,7,1,2013000,64000,1753000,196000,1383000,923000,635000,244
TWENTY FIRST CENTURY CHARTER SCHOOL INC DBA: BENNETT ACADEMY,Arizona,AZ,1,7,1,505000,26000,465000,14000,472000,263000,212000,68
CASY COUNTRY DAY SCHOOL,Arizona,AZ,1,7,1,2251000,30000,1948000,273000,2567000,1001000,757000,317
EDU-PRIZE INC.,Arizona,AZ,1,7,1,6851000,118000,6539000,194000,6105000,3619000,2678000,1133
MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT ON BEHALF OF GATE,Arizona,AZ,2,7,1,1590000,94000,1494000,2000,1250000,765000,477000,206
NEW SCHOOL FOR THE ARTS,Arizona,AZ,2,7,1,2251000,73000,2009000,169000,1699000,1008000,776000,271
INTERNATIONAL STUDIES ACADEMY,Arizona,AZ,3,7,1,859000,19000,813000,27000,963000,602000,458000,119
SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,Arizona,AZ,2,7,1,6553000,1816000,1775000,2962000,4968000,2954000,1965000,268
KACHINA COUNTRY DAY SCHOOL,Arizona,AZ,3,7,1,684000,16000,668000,0,862000,428000,335000,65
ESPIRITU COMMUNITY DEVELOPMENT CORP.,Arizona,AZ,3,7,1,6741000,1417000,5057000,267000,5787000,2332000,1229000,826
HERITAGE ACADEMY INC.,Arizona,AZ,2,7,1,3075000,0,2876000,199000,2727000,1611000,1399000,407
VILLA MONTESSORI CHARTER SCHOOL,Arizona,AZ,1,7,1,4191000,58000,3126000,1007000,3330000,1700000,1221000,483
EDUPRENEURSHIP INC.,Arizona,AZ,1,7,1,1075000,54000,1012000,9000,805000,460000,346000,145
ARIZONA SCHOOL FOR THE ARTS,Arizona,AZ,3,7,1,3048000,30000,2598000,420000,2743000,1616000,1151000,362
ARIZONA CALL-A-TEEN YOUTH RESOURCES INC.,Arizona,AZ,2,7,1,846000,24000,619000,203000,862000,418000,228000,89
SCOTTSDALE HORIZONS CHARTER SCHOOL,Arizona,AZ,1,7,1,732000,150000,472000,110000,644000,288000,141000,72
