NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32	Z33	V33
ALABAMA YOUTH SERVICES	Alabama	AL	N	14	1	-1	-1	-1	-1	-1	-1	-1	-1
ALBERTVILLE CITY	Alabama	AL	3	14	1	43875000	5380000	25102000	13393000	43121000	21802000	14399000	4713
MARSHALL COUNTY	Alabama	AL	3	14	1	55299000	7152000	34055000	14092000	54005000	29544000	18018000	5604
HOOVER CITY	Alabama	AL	3	14	1	162705000	5936000	68667000	88102000	168763000	89891000	61433000	13943
MADISON CITY	Alabama	AL	3	14	1	100874000	4509000	53164000	43201000	104829000	47922000	31834000	9554
AL INST DEAF AND BLIND	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
LEEDS CITY	Alabama	AL	3	14	1	18899000	1525000	9914000	7460000	17957000	9057000	6098000	1913
BOAZ CITY	Alabama	AL	3	14	1	22093000	2186000	12816000	7091000	23671000	11549000	7077000	2213
TRUSSVILLE CITY	Alabama	AL	3	14	1	40690000	967000	21928000	17795000	56547000	22685000	14690000	4269
SAFETYNET ACADEMY	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BRYCE ADOLESCENT SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ALABAMA SCHOOL OF FINE ARTS	Alabama	AL	N	14	1	-1	-1	-1	-1	-1	-1	-1	-2
UCP OF GREATER BIRMINGHAM	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BOYD SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BREWERS PORCH CHILDRENS CENTER	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS COURTLAND SCH	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS MADISON SCH	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS NEW BEGINNINGS	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
SEQUEL TSI TUSKEEGEE LLC	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS NEW TUSKEGEE	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS NEW DIRECTION	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ALEXANDER CITY	Alabama	AL	3	14	1	29395000	3100000	16783000	9512000	27996000	15467000	11025000	3087
THE BRIDGE	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
GLENWOOD MENTAL HEALTH SERVICE	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
LEARNING TREE INC	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
LEE CO YOUTH DEVELOPMENT CTR	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BAY POINT CENTER	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
PATHWAY INC	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
PRESBYTERIAN HOME FOR CHILDREN	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
BRANTWOOD CHILDREN'S HOME	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
DEVELOPING ALABAMA YOUTH PROG	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
LAUREL OAKS BEHAVIORAL HEALTH	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
MOUNTAINVIEW HOSPITAL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THE RUSHTON SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
WILMER HALL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THREE SPRINGS PAINT ROCK VALLEY	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ANDALUSIA CITY	Alabama	AL	3	14	1	19998000	2194000	9311000	8493000	20389000	8175000	5774000	1754
ANNISTON CITY	Alabama	AL	3	14	1	22930000	4317000	10815000	7798000	25364000	12220000	8027000	2039
ARAB CITY	Alabama	AL	3	14	1	22589000	1436000	14382000	6771000	23829000	13354000	9598000	2607
ATHENS CITY	Alabama	AL	3	14	1	37644000	2802000	17043000	17799000	36879000	18972000	12917000	3279
COMPASS ACADEMY	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ETOWAH ACADEMY	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
POINTE ACADEMY	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ALABAMA CORRECTIONAL FACILITIES	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
HIGDON HILL SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
THE BRIDGE II	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ATTALLA CITY	Alabama	AL	3	14	1	15802000	2018000	10866000	2918000	15576000	8662000	5737000	1747
COMPASS SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ALABAMA CLINICAL SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
EXCEL INSTITUTE	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
SARALAND CITY	Alabama	AL	3	14	1	24980000	2008000	13358000	9614000	26454000	11325000	7555000	2730
FATHER PURCELL CENTER	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
FATHER WALTERS CTR	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
CHICKASAW CITY	Alabama	AL	3	14	1	8393000	1629000	4792000	1972000	7864000	4203000	2590000	882
SATSUMA CITY	Alabama	AL	3	14	1	13113000	982000	8031000	4100000	12532000	5848000	4078000	1304
ALABASTER CITY	Alabama	AL	3	14	1	64090000	3495000	33981000	26614000	63870000	29232000	19819000	6123
EVERGREEN SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
MCINNIS SCHOOL	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
ST. MARYS HOME	Alabama	AL	N	14	1	-2	-2	-2	-2	-2	-2	-2	-2
PELHAM CITY	Alabama	AL	6	14	0	42443000	162000	9000	42272000	7396000	1937000	923000	-2
AUBURN CITY	Alabama	AL	3	14	1	80916000	4135000	36328000	40453000	72660000	39862000	26447000	7843
AUTAUGA COUNTY	Alabama	AL	3	14	1	78492000	7109000	52944000	18439000	74619000	42849000	29142000	9556
BALDWIN COUNTY	Alabama	AL	3	14	1	312094000	23952000	134856000	153286000	295946000	147962000	97888000	30281
BARBOUR COUNTY	Alabama	AL	3	14	1	10906000	2628000	5804000	2474000	10756000	5686000	3325000	969
BESSEMER CITY	Alabama	AL	3	14	1	42441000	7946000	22190000	12305000	43924000	21843000	12920000	3995
BIBB COUNTY	Alabama	AL	3	14	1	31253000	3438000	21566000	6249000	30879000	16478000	10667000	3448
BIRMINGHAM CITY	Alabama	AL	3	14	1	272987000	41271000	126425000	105291000	288393000	139395000	86314000	24858
BLOUNT COUNTY	Alabama	AL	3	14	1	69353000	6852000	48997000	13504000	68994000	36978000	24814000	8261
BREWTON CITY	Alabama	AL	3	14	1	12017000	1042000	6614000	4361000	16794000	6138000	4312000	1110
BULLOCK COUNTY	Alabama	AL	3	14	1	17069000	4882000	9346000	2841000	17339000	8466000	4708000	1506
BUTLER COUNTY	Alabama	AL	3	14	1	32324000	6658000	18603000	7063000	31482000	16524000	10498000	3294
CALHOUN COUNTY	Alabama	AL	3	14	1	84620000	8159000	53223000	23238000	82624000	45131000	29017000	9386
CHAMBERS COUNTY	Alabama	AL	3	14	1	36194000	5301000	22142000	8751000	38289000	19154000	12221000	3787
CHEROKEE COUNTY	Alabama	AL	3	14	1	40983000	4709000	24527000	11747000	38845000	20900000	13460000	4049
CHILTON COUNTY	Alabama	AL	3	14	1	65158000	7999000	43564000	13595000	62936000	34293000	23900000	7670
CHOCTAW COUNTY	Alabama	AL	3	14	1	18984000	2217000	9504000	7263000	16736000	8393000	5102000	1666
CLARKE COUNTY	Alabama	AL	3	14	1	29033000	4356000	17966000	6711000	30401000	16199000	10072000	3106
CLAY COUNTY	Alabama	AL	3	14	1	18674000	2120000	12963000	3591000	18700000	9873000	6783000	2013
CLEBURNE COUNTY	Alabama	AL	3	14	1	24279000	2508000	16888000	4883000	24868000	13184000	8518000	2664
COFFEE COUNTY	Alabama	AL	3	14	1	19777000	2767000	12246000	4764000	22151000	9221000	5733000	2017
COLBERT COUNTY	Alabama	AL	3	14	1	27284000	3216000	13938000	10130000	29207000	16798000	10524000	2739
CONECUH COUNTY	Alabama	AL	3	14	1	21061000	2802000	9816000	8443000	19275000	10018000	6062000	1559
COOSA COUNTY	Alabama	AL	3	14	1	11110000	1767000	6473000	2870000	11094000	6042000	3657000	1110
COVINGTON COUNTY	Alabama	AL	3	14	1	30125000	3814000	18465000	7846000	28952000	15526000	10245000	3142
CRENSHAW COUNTY	Alabama	AL	3	14	1	20326000	2527000	12728000	5071000	20913000	10864000	7192000	2239
CULLMAN CITY	Alabama	AL	3	14	1	29072000	2922000	14168000	11982000	45869000	15864000	11290000	3071
CULLMAN COUNTY	Alabama	AL	3	14	1	91163000	8502000	58691000	23970000	88055000	48896000	32980000	9656
DALE COUNTY	Alabama	AL	3	14	1	27411000	2490000	18059000	6862000	26567000	14365000	9614000	3026
DALEVILLE CITY	Alabama	AL	3	14	1	10920000	1757000	6894000	2269000	11686000	5920000	3656000	1143
DALLAS COUNTY	Alabama	AL	3	14	1	39330000	9306000	23449000	6575000	38422000	19763000	11337000	3519
DEKALB COUNTY	Alabama	AL	3	14	1	81327000	10279000	52209000	18839000	81300000	42363000	30365000	8784
DECATUR CITY	Alabama	AL	3	14	1	96020000	8834000	44306000	42880000	96616000	51667000	36487000	8606
DEMOPOLIS CITY	Alabama	AL	3	14	1	19521000	1862000	12726000	4933000	20287000	10826000	7670000	2246
DOTHAN CITY	Alabama	AL	3	14	1	84540000	12769000	47579000	24192000	87840000	47216000	32269000	9351
ELBA CITY	Alabama	AL	3	14	1	7495000	1111000	4724000	1660000	7748000	4020000	2342000	720
ELMORE COUNTY	Alabama	AL	3	14	1	95430000	8475000	60928000	26027000	94420000	51075000	34518000	11234
ENTERPRISE CITY	Alabama	AL	3	14	1	60104000	6535000	36424000	17145000	59905000	31522000	21075000	6690
ESCAMBIA COUNTY	Alabama	AL	3	14	1	45544000	5851000	26889000	12804000	53436000	23868000	14944000	4530
ETOWAH COUNTY	Alabama	AL	3	14	1	78620000	7821000	53461000	17338000	84876000	42777000	28235000	8981
EUFAULA CITY	Alabama	AL	3	14	1	25287000	3486000	15480000	6321000	25379000	13815000	9355000	2852
FAIRFIELD CITY	Alabama	AL	3	14	1	17521000	2530000	10526000	4465000	30401000	9269000	5826000	1798
FAYETTE COUNTY	Alabama	AL	3	14	1	22551000	2742000	14589000	5220000	22792000	12428000	7702000	2429
FLORENCE CITY	Alabama	AL	3	14	1	50955000	5960000	22335000	22660000	55838000	24892000	17357000	4454
FORT PAYNE CITY	Alabama	AL	3	14	1	27988000	3509000	16797000	7682000	27208000	14269000	9862000	3070
FRANKLIN COUNTY	Alabama	AL	3	14	1	47208000	7411000	30902000	8895000	42221000	17767000	11517000	3217
GADSDEN CITY	Alabama	AL	3	14	1	51911000	8043000	29620000	14248000	50659000	28032000	18236000	5345
GENEVA CITY	Alabama	AL	3	14	1	11627000	1260000	7705000	2662000	11285000	6314000	4315000	1255
GENEVA COUNTY	Alabama	AL	3	14	1	23389000	3077000	15869000	4443000	26090000	12601000	8114000	2772
GREENE COUNTY	Alabama	AL	3	14	1	14252000	2546000	8064000	3642000	21075000	7241000	4275000	1208
GUNTERSVILLE CITY	Alabama	AL	3	14	1	18636000	1631000	10355000	6650000	19602000	10394000	6605000	1984
HALE COUNTY	Alabama	AL	3	14	1	27650000	3506000	17625000	6519000	29703000	14164000	9290000	2819
HALEYVILLE CITY	Alabama	AL	3	14	1	16154000	1924000	9719000	4511000	16854000	8756000	5969000	1707
HARTSELLE CITY	Alabama	AL	3	14	1	30464000	1727000	17565000	11172000	30849000	16454000	11521000	3076
HENRY COUNTY	Alabama	AL	3	14	1	23837000	2780000	16109000	4948000	23540000	12246000	8001000	2621
HOMEWOOD CITY	Alabama	AL	3	14	1	48248000	2049000	14934000	31265000	56397000	28809000	20219000	3907
HOUSTON COUNTY	Alabama	AL	3	14	1	54783000	6100000	33228000	15455000	57473000	29630000	20475000	6298
HUNTSVILLE CITY	Alabama	AL	3	14	1	269982000	25661000	114582000	129739000	304278000	122586000	81165000	23656
JACKSON COUNTY	Alabama	AL	3	14	1	58808000	7214000	35987000	15607000	63607000	30978000	18539000	5712
JACKSONVILLE CITY	Alabama	AL	3	14	1	14314000	1239000	8408000	4667000	14044000	7771000	5364000	1539
JASPER CITY	Alabama	AL	3	14	1	27112000	2342000	14637000	10133000	27414000	15213000	10441000	2756
JEFFERSON COUNTY	Alabama	AL	3	14	1	344210000	34906000	189265000	120039000	360202000	189112000	123758000	36203
LAMAR COUNTY	Alabama	AL	3	14	1	21503000	2538000	14304000	4661000	20707000	10989000	7018000	2382
LANETT CITY	Alabama	AL	3	14	1	8669000	1838000	5108000	1723000	9073000	4766000	3038000	894
LAUDERDALE COUNTY	Alabama	AL	3	14	1	77136000	5829000	49397000	21910000	77692000	40670000	28647000	8566
LAWRENCE COUNTY	Alabama	AL	3	14	1	53338000	7706000	33038000	12594000	54956000	26776000	17387000	5056
LEE COUNTY	Alabama	AL	3	14	1	91165000	7231000	54015000	29919000	92174000	49702000	34201000	9847
LIMESTONE COUNTY	Alabama	AL	3	14	1	85868000	6632000	52476000	26760000	92050000	43790000	30005000	8971
LINDEN CITY	Alabama	AL	3	14	1	5249000	777000	3395000	1077000	5017000	2795000	1704000	508
LOWNDES COUNTY	Alabama	AL	3	14	1	23170000	7961000	11078000	4131000	23344000	11727000	6511000	1695
MACON COUNTY	Alabama	AL	3	14	1	25694000	4670000	15897000	5127000	29290000	13622000	7453000	2213
MADISON COUNTY	Alabama	AL	3	14	1	190128000	13155000	107538000	69435000	219390000	98539000	65067000	19741
MARENGO COUNTY	Alabama	AL	3	14	1	12803000	1777000	7940000	3086000	12758000	6838000	4149000	1258
MARION COUNTY	Alabama	AL	3	14	1	44661000	4195000	26581000	13885000	42808000	16776000	11370000	3460
MIDFIELD CITY	Alabama	AL	3	14	1	13393000	3246000	7221000	2926000	15491000	6122000	3666000	1159
MOBILE COUNTY	Alabama	AL	3	14	1	558871000	79684000	302220000	176967000	580513000	290189000	182528000	58808
MONROE COUNTY	Alabama	AL	3	14	1	33541000	4861000	20611000	8069000	34922000	18380000	11747000	3693
MONTGOMERY COUNTY	Alabama	AL	3	14	1	279618000	38531000	163883000	77204000	277662000	155309000	100753000	31802
MORGAN COUNTY	Alabama	AL	3	14	1	80741000	6193000	40855000	33693000	85786000	40536000	25832000	7785
MOUNTAIN BROOK CITY	Alabama	AL	3	14	1	58652000	812000	19550000	38290000	58754000	32412000	22415000	4477
MUSCLE SHOALS CITY	Alabama	AL	3	14	1	28301000	1588000	15572000	11141000	33641000	15149000	10181000	2883
ONEONTA CITY	Alabama	AL	3	14	1	12661000	966000	8212000	3483000	12459000	6468000	4430000	1474
OPELIKA CITY	Alabama	AL	3	14	1	45659000	4692000	22297000	18670000	55400000	24363000	16402000	4337
OPP CITY	Alabama	AL	3	14	1	12753000	1291000	8021000	3441000	12367000	6529000	4309000	1296
OXFORD CITY	Alabama	AL	3	14	1	42692000	3740000	22371000	16581000	44463000	21996000	15029000	4241
OZARK CITY	Alabama	AL	3	14	1	23175000	2683000	14574000	5918000	22237000	11917000	7530000	2275
PELL CITY	Alabama	AL	3	14	1	37639000	3729000	23112000	10798000	36449000	19790000	13469000	4130
PERRY COUNTY	Alabama	AL	3	14	1	17601000	3905000	10771000	2925000	17523000	9214000	5638000	1673
PHENIX CITY	Alabama	AL	3	14	1	64724000	8619000	39473000	16632000	66896000	33430000	22774000	6948
PICKENS COUNTY	Alabama	AL	3	14	1	25807000	3684000	17352000	4771000	25860000	13899000	9003000	2703
PIEDMONT CITY	Alabama	AL	3	14	1	11294000	1326000	7131000	2837000	11019000	5893000	3920000	1235
PIKE COUNTY	Alabama	AL	3	14	1	23518000	3507000	13733000	6278000	25483000	12057000	7297000	2188
RANDOLPH COUNTY	Alabama	AL	3	14	1	20953000	2224000	13084000	5645000	21380000	11411000	7642000	2221
ROANOKE CITY	Alabama	AL	3	14	1	13300000	1535000	8532000	3233000	13704000	7065000	4856000	1467
RUSSELL COUNTY	Alabama	AL	3	14	1	32369000	4038000	20586000	7745000	30727000	16850000	10677000	3595
RUSSELLVILLE CITY	Alabama	AL	3	14	1	25177000	3281000	14715000	7181000	24056000	13353000	9012000	2573
SCOTTSBORO CITY	Alabama	AL	3	14	1	26872000	2271000	14905000	9696000	26265000	14299000	9164000	2649
SELMA CITY	Alabama	AL	3	14	1	35759000	7034000	21845000	6880000	35361000	18649000	12598000	4100
SHEFFIELD CITY	Alabama	AL	3	14	1	13309000	2051000	6628000	4630000	13110000	6765000	4499000	1127
SHELBY COUNTY	Alabama	AL	3	14	1	234796000	13518000	118108000	103170000	245065000	120901000	76570000	22809
ST CLAIR COUNTY	Alabama	AL	3	14	1	75832000	6566000	49660000	19606000	79490000	40729000	28513000	8839
SUMTER COUNTY	Alabama	AL	3	14	1	20979000	3835000	11578000	5566000	20448000	10222000	6152000	1756
SYLACAUGA CITY	Alabama	AL	3	14	1	23931000	2232000	13673000	8026000	25715000	12255000	8279000	2391
TALLADEGA CITY	Alabama	AL	3	14	1	22535000	2861000	14196000	5478000	21270000	11905000	7982000	2211
TALLADEGA COUNTY	Alabama	AL	3	14	1	74297000	8421000	41350000	24526000	73134000	38522000	22210000	7745
TALLAPOOSA COUNTY	Alabama	AL	3	14	1	27079000	3070000	14723000	9286000	29449000	15036000	9813000	2938
TALLASSEE CITY	Alabama	AL	3	14	1	16625000	1612000	10235000	4778000	16340000	9082000	6445000	1931
TARRANT CITY	Alabama	AL	3	14	1	12015000	2040000	6395000	3580000	11931000	6279000	3487000	1093
THOMASVILLE CITY	Alabama	AL	3	14	1	14208000	1496000	8755000	3957000	14005000	7280000	4861000	1450
TROY CITY	Alabama	AL	3	14	1	18599000	2009000	10505000	6085000	25454000	10969000	7756000	2076
TUSCALOOSA CITY	Alabama	AL	3	14	1	124808000	16147000	51759000	56902000	138248000	60005000	37057000	10233
TUSCALOOSA COUNTY	Alabama	AL	3	14	1	173718000	14188000	98583000	60947000	166941000	82765000	54175000	17860
TUSCUMBIA CITY	Alabama	AL	3	14	1	14396000	1239000	8263000	4894000	15339000	7546000	4882000	1516
VESTAVIA HILLS CITY	Alabama	AL	3	14	1	75659000	1639000	31620000	42400000	85908000	42334000	29743000	6762
WALKER COUNTY	Alabama	AL	3	14	1	77743000	9396000	46488000	21859000	82179000	41927000	27102000	8073
WASHINGTON COUNTY	Alabama	AL	3	14	1	31122000	3645000	18447000	9030000	30191000	15455000	10300000	3083
WILCOX COUNTY	Alabama	AL	3	14	1	20039000	3949000	11886000	4204000	20152000	10672000	6360000	1871
WINFIELD CITY	Alabama	AL	3	14	1	12326000	1105000	7566000	3655000	13184000	6317000	4223000	1297
WINSTON COUNTY	Alabama	AL	3	14	1	26231000	2687000	15776000	7768000	28620000	14319000	8372000	2576
LOWER KUSKOKWIM SCHOOL DISTRICT	Alaska	AK	3	14	1	155891000	34414000	118595000	2882000	173090000	47199000	29599000	4293
LOWER YUKON SCHOOL DISTRICT	Alaska	AK	3	14	1	77429000	19453000	56961000	1015000	81245000	21904000	13027000	1965
YUPIIT SCHOOL DISTRICT	Alaska	AK	3	14	1	13985000	5285000	8394000	306000	13431000	5170000	3357000	439
KASHUNAMIUT SCHOOL DISTRICT	Alaska	AK	3	14	1	9808000	4536000	4832000	440000	9877000	3634000	1861000	320
MOUNT EDGECUMBE HIGH SCHOOL AGENCY	Alaska	AK	2	14	1	-2	-2	-2	-2	-2	-2	-2	405
ALEUTIANS EAST BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	9592000	1948000	6116000	1528000	9938000	3664000	2402000	249
ALEUTIAN REGION SCHOOL DISTRICT	Alaska	AK	3	14	1	1671000	102000	1528000	41000	1715000	637000	445000	35
BERING STRAIT SCHOOL DISTRICT	Alaska	AK	3	14	1	69157000	23426000	42802000	2929000	73324000	26791000	19997000	1904
BRISTOL BAY BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	5996000	332000	3708000	1956000	6232000	1538000	936000	151
ALASKA GATEWAY SCHOOL DISTRICT	Alaska	AK	3	14	1	11607000	1264000	10277000	66000	12547000	4585000	2967000	404
CORDOVA CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	7045000	520000	4757000	1768000	7375000	2907000	1859000	325
COPPER RIVER SCHOOL DISTRICT	Alaska	AK	3	14	1	9330000	958000	8289000	83000	9222000	3499000	2147000	448
CRAIG CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	8748000	1845000	6085000	818000	9239000	3566000	1882000	586
DELTA-GREELY SCHOOL DISTRICT	Alaska	AK	3	14	1	14536000	1384000	13032000	120000	15017000	6090000	4033000	851
DILLINGHAM CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	12829000	1220000	9592000	2017000	14635000	5832000	4178000	528
GALENA CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	30743000	1806000	27071000	1866000	28825000	8961000	4036000	4061
KETCHIKAN GATEWAY BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	44271000	2684000	31717000	9870000	45132000	19947000	13717000	2293
ANCHORAGE SCHOOL DISTRICT	Alaska	AK	3	14	1	771804000	75613000	488328000	207863000	820088000	365497000	236459000	48159
JUNEAU BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	87888000	4290000	56492000	27106000	95382000	40969000	27754000	4853
SITKA SCHOOL DISTRICT	Alaska	AK	3	14	1	28936000	2638000	19010000	7288000	30219000	12984000	9508000	1359
HAINES BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	6557000	455000	4199000	1903000	7015000	2876000	2026000	270
HOONAH CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	7637000	953000	5746000	938000	7588000	1976000	1338000	108
HYDABURG CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	2741000	755000	1755000	231000	2378000	796000	587000	66
KAKE CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	3405000	943000	2258000	204000	3523000	1409000	864000	104
KENAI PENINSULA BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	166692000	9460000	112027000	45205000	170956000	73102000	51041000	8960
KLAWOCK CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	4413000	998000	2993000	422000	4317000	1946000	1315000	141
KODIAK ISLAND BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	53409000	5385000	37009000	11015000	54701000	21522000	13640000	2524
LAKE AND PENINSULA BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	17685000	3095000	10679000	3911000	18778000	6267000	3499000	363
MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	284381000	17507000	206998000	59876000	352776000	126418000	81813000	17784
IDITAROD AREA SCHOOL DISTRICT	Alaska	AK	3	14	1	8399000	582000	7703000	114000	9954000	3202000	2031000	277
ANNETTE ISLAND SCHOOL DISTRICT	Alaska	AK	3	14	1	20993000	5065000	15847000	81000	19349000	3152000	2148000	292
NENANA CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	9760000	772000	8884000	104000	10042000	3442000	1682000	954
NOME PUBLIC SCHOOLS	Alaska	AK	3	14	1	15993000	1343000	12194000	2456000	16677000	7126000	4405000	698
FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	253923000	28431000	173181000	52311000	258059000	117125000	73329000	14105
NORTH SLOPE BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	79073000	9870000	28613000	40590000	77372000	31640000	15729000	2006
NORTHWEST ARCTIC BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	75254000	13556000	47535000	14163000	78585000	23552000	14078000	2069
PELICAN CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	630000	49000	498000	83000	546000	185000	77000	12
PETERSBURG BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	12033000	563000	9024000	2446000	12046000	4454000	2956000	435
PRIBILOF SCHOOL DISTRICT	Alaska	AK	3	14	1	3351000	895000	2091000	365000	3343000	1067000	610000	90
SAINT MARY'S SCHOOL DISTRICT	Alaska	AK	3	14	1	6232000	1250000	4744000	238000	5849000	1924000	1204000	211
SKAGWAY SCHOOL DISTRICT	Alaska	AK	3	14	1	2809000	37000	1116000	1656000	2888000	1134000	725000	107
SOUTHEAST ISLAND SCHOOL DISTRICT	Alaska	AK	3	14	1	7816000	766000	6783000	267000	8621000	2966000	1807000	211
SOUTHWEST REGION SCHOOL DISTRICT	Alaska	AK	3	14	1	28460000	6266000	21599000	595000	29436000	7981000	4291000	601
TANANA CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	1565000	294000	1225000	46000	1453000	576000	367000	40
UNALASKA CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	11124000	325000	6169000	4630000	10956000	4150000	2677000	408
CHATHAM SCHOOL DISTRICT	Alaska	AK	3	14	1	4531000	717000	3744000	70000	4608000	1667000	1096000	150
KUSPUK SCHOOL DISTRICT	Alaska	AK	3	14	1	10323000	2556000	7472000	295000	10676000	4210000	2582000	369
DENALI BOROUGH SCHOOL DISTRICT	Alaska	AK	3	14	1	10552000	507000	7804000	2241000	10164000	3225000	1955000	847
YUKON FLATS SCHOOL DISTRICT	Alaska	AK	3	14	1	11144000	1804000	8963000	377000	12388000	3987000	2426000	245
VALDEZ CITY SCHOOL DISTRICT	Alaska	AK	3	14	1	17238000	522000	7150000	9566000	18967000	7029000	4552000	614
CHUGACH SCHOOL DISTRICT	Alaska	AK	3	14	1	8718000	1872000	5687000	1159000	8284000	2129000	1769000	308
WRANGELL PUBLIC SCHOOL DISTRICT	Alaska	AK	3	14	1	7745000	2063000	4948000	734000	8119000	3198000	2124000	344
YAKUTAT SCHOOL DISTRICT	Alaska	AK	3	14	1	2846000	329000	1898000	619000	3228000	1219000	877000	97
YUKON-KOYUKUK SCHOOL DISTRICT	Alaska	AK	3	14	1	26275000	5822000	19577000	876000	26881000	7474000	4838000	1506
CAVE CREEK UNIFIED DISTRICT	Arizona	AZ	3	14	1	47430000	1782000	9572000	36076000	43947000	23386000	14749000	5418
CHINO VALLEY UNIFIED DISTRICT	Arizona	AZ	3	14	1	17567000	2491000	6051000	9025000	16612000	7923000	5311000	2306
CLARKDALE-JEROME ELEMENTARY DISTRICT	Arizona	AZ	1	14	1	3688000	429000	1231000	2028000	3412000	1874000	1284000	455
SALOME CONSOLIDATED ELEMENTARY DISTRICT	Arizona	AZ	1	14	1	1659000	153000	345000	1161000	1551000	797000	483000	108
CENTER FOR ACADEMIC SUCCESS  INC.	Arizona	AZ	3	14	1	7598000	797000	6667000	134000	8674000	4167000	3009000	1079
PINE FOREST EDUCATION ASSOCIATION  INC.	Arizona	AZ	1	14	1	1611000	86000	1525000	0	1791000	1163000	1014000	235
