NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33,V33
Alabama Youth Services,Alabama,AL,N,15,1,-1,-1,-1,-1,-1,-1,-1,-1
Albertville City,Alabama,AL,3,15,1,45519000,6299000,26717000,12503000,47513000,22798000,14900000,4965
Marshall County,Alabama,AL,3,15,1,55501000,7150000,35103000,13248000,58489000,29650000,17898000,5647
Hoover City,Alabama,AL,3,15,1,163058000,6249000,69931000,86878000,162449000,84171000,56693000,13949
Madison City,Alabama,AL,3,15,1,103675000,4823000,54347000,44505000,114965000,49609000,32902000,9789
Al Inst Deaf And Blind,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Leeds City,Alabama,AL,3,15,1,20502000,1542000,10236000,8724000,19328000,9271000,6311000,1901
Boaz City,Alabama,AL,3,15,1,22055000,2307000,12949000,6799000,22697000,11551000,7172000,2263
Trussville City,Alabama,AL,3,15,1,48482000,944000,22417000,25121000,53052000,22960000,15015000,4292
SafetyNet Academy,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Bryce Adolescent School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Alabama School of Fine Arts,Alabama,AL,N,15,1,-1,-1,-1,-1,-1,-1,-1,-1
UCP Of Greater Birmingham,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Boyd School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Brewers Porch Childrens Center,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs Courtland Sch,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs Madison Sch,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs New Beginnings,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs New Tuskegee,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs New Tuskegee,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs New Direction,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Alexander City,Alabama,AL,3,15,1,29818000,3227000,16675000,9916000,28002000,15391000,11118000,3102
The Bridge,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Glenwood Mental Health Service,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Learning Tree Inc,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Lee Co Youth Development Ctr,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Bay Point Center,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Pathway Inc,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Presbyterian Home For Children,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Brantwood Children's Home,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Developing Alabama Youth Prog,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Laurel Oaks Behavioral Health,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Mountainview Hospital,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
The Rushton School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Wilmer Hall,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Three Springs Paint Rock Valley,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Andalusia City,Alabama,AL,3,15,1,15797000,2137000,9404000,4256000,15849000,8052000,5681000,1729
Anniston City,Alabama,AL,3,15,1,23569000,4277000,12051000,7241000,24126000,12102000,8082000,2141
Arab City,Alabama,AL,3,15,1,23338000,1489000,15063000,6786000,25150000,13648000,9903000,2565
Athens City,Alabama,AL,3,15,1,38308000,3007000,17796000,17505000,38210000,19030000,12852000,3420
Compass Academy,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Etowah Academy,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Pointe Academy,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Alabama Correctional Facilities,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Higdon Hill School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
The Bridge II,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Attalla City,Alabama,AL,3,15,1,15554000,1967000,10600000,2987000,15348000,8698000,5779000,1721
Compass School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Alabama Clinical School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Excel Institute,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Saraland City,Alabama,AL,3,15,1,27213000,2014000,14558000,10641000,27222000,11745000,7994000,2862
Father Purcell Center,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Father Walters Ctr,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Chickasaw City,Alabama,AL,3,15,1,8561000,1478000,5164000,1919000,8526000,4275000,2797000,950
Satsuma City,Alabama,AL,3,15,1,12502000,1159000,7320000,4023000,13522000,5701000,3835000,1294
Alabaster City,Alabama,AL,3,15,1,65210000,3858000,33561000,27791000,74343000,31543000,21101000,6031
Evergreen School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
McInnis School,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
St. Marys Home,Alabama,AL,N,15,1,-2,-2,-2,-2,-2,-2,-2,-1
Pelham City,Alabama,AL,3,15,1,35707000,2066000,15305000,18336000,43525000,15751000,10568000,3159
Pike Road,Alabama,AL,N,15,1,2674000,0,38000,2636000,2419000,663000,306000,-1
Auburn City,Alabama,AL,3,15,1,93437000,4193000,39737000,49507000,87511000,41103000,27171000,8123
Autauga County,Alabama,AL,3,15,1,79665000,7574000,53244000,18847000,76069000,42440000,28822000,9664
Baldwin County,Alabama,AL,3,15,1,330317000,23602000,143282000,163433000,297083000,153812000,101788000,30596
Barbour County,Alabama,AL,3,15,1,10519000,2518000,5632000,2369000,10314000,5317000,3206000,925
Bessemer City,Alabama,AL,3,15,1,41526000,7966000,21786000,11774000,41425000,21671000,13102000,3962
Bibb County,Alabama,AL,3,15,1,31825000,3586000,21687000,6552000,31293000,16925000,10820000,3357
Birmingham City,Alabama,AL,3,15,1,261521000,42313000,126253000,92955000,269925000,137853000,84414000,24449
Blount County,Alabama,AL,3,15,1,68788000,6899000,48574000,13315000,70196000,36837000,24771000,8082
Brewton City,Alabama,AL,3,15,1,11985000,1018000,6515000,4452000,15941000,5979000,4242000,1144
Bullock County,Alabama,AL,3,15,1,17079000,5084000,9299000,2696000,17130000,8350000,4715000,1519
Butler County,Alabama,AL,3,15,1,32384000,6791000,18442000,7151000,31796000,16979000,10366000,3191
Calhoun County,Alabama,AL,3,15,1,86576000,8527000,55399000,22650000,88294000,45194000,29148000,9232
Chambers County,Alabama,AL,3,15,1,35315000,4977000,21437000,8901000,38963000,18931000,11968000,3739
Cherokee County,Alabama,AL,3,15,1,40440000,4180000,24076000,12184000,39728000,20660000,13280000,4047
Chilton County,Alabama,AL,3,15,1,65928000,7912000,43922000,14094000,64113000,34248000,24106000,7620
Choctaw County,Alabama,AL,3,15,1,17992000,2511000,8798000,6683000,17690000,8225000,4881000,1575
Clarke County,Alabama,AL,3,15,1,28990000,4500000,17832000,6658000,34616000,15448000,9541000,2897
Clay County,Alabama,AL,3,15,1,18342000,1986000,12851000,3505000,18544000,9857000,6742000,2031
Cleburne County,Alabama,AL,3,15,1,24540000,2486000,17282000,4772000,25016000,13373000,8696000,2697
Coffee County,Alabama,AL,3,15,1,19829000,2672000,12334000,4823000,21132000,9577000,6064000,2028
Colbert County,Alabama,AL,3,15,1,30030000,3158000,15418000,11454000,29749000,16475000,10316000,2703
Conecuh County,Alabama,AL,3,15,1,18355000,2798000,9340000,6217000,19114000,9831000,5795000,1524
Coosa County,Alabama,AL,3,15,1,10542000,1449000,6277000,2816000,10647000,5801000,3441000,1052
Covington County,Alabama,AL,3,15,1,30081000,3474000,18601000,8006000,29503000,15796000,10438000,3166
Crenshaw County,Alabama,AL,3,15,1,20711000,2690000,13319000,4702000,22233000,10799000,7113000,2272
Cullman City,Alabama,AL,3,15,1,30103000,2877000,14661000,12565000,32295000,16092000,11423000,3106
Cullman County,Alabama,AL,3,15,1,92779000,8755000,58156000,25868000,93061000,49264000,32888000,9719
Dale County,Alabama,AL,3,15,1,27984000,2619000,18251000,7114000,27033000,14427000,9515000,3042
Daleville City,Alabama,AL,3,15,1,10939000,1794000,6793000,2352000,11579000,5730000,3614000,1077
Dallas County,Alabama,AL,3,15,1,37082000,7630000,23565000,5887000,36157000,19246000,11110000,3299
Dekalb County,Alabama,AL,3,15,1,82778000,10785000,53890000,18103000,82129000,42866000,30557000,8949
Decatur City,Alabama,AL,3,15,1,96625000,8846000,46085000,41694000,95519000,49494000,35014000,8600
Demopolis City,Alabama,AL,3,15,1,20093000,2151000,12741000,5201000,21652000,10886000,7657000,2204
Dothan City,Alabama,AL,3,15,1,85739000,12596000,49432000,23711000,87309000,47982000,33092000,9390
Elba City,Alabama,AL,3,15,1,7453000,1037000,4696000,1720000,7662000,3857000,2485000,658
Elmore County,Alabama,AL,3,15,1,96074000,8642000,61210000,26222000,98885000,50683000,34128000,11223
Enterprise City,Alabama,AL,3,15,1,78501000,7219000,37381000,33901000,63812000,31656000,20404000,6674
Escambia County,Alabama,AL,3,15,1,44954000,5301000,27036000,12617000,51825000,23693000,14893000,4460
Etowah County,Alabama,AL,3,15,1,77297000,7451000,52681000,17165000,89861000,42451000,27743000,8932
Eufaula City,Alabama,AL,3,15,1,26076000,3374000,16048000,6654000,25602000,13627000,9247000,2829
Fairfield City,Alabama,AL,3,15,1,17948000,2894000,11032000,4022000,19389000,9382000,6005000,1876
Fayette County,Alabama,AL,3,15,1,22304000,2646000,14377000,5281000,22088000,12154000,7520000,2430
Florence City,Alabama,AL,3,15,1,51582000,4961000,23400000,23221000,52721000,25043000,17498000,4458
Fort Payne City,Alabama,AL,3,15,1,27732000,3474000,17071000,7187000,27144000,14416000,9926000,3168
Franklin County,Alabama,AL,3,15,1,34213000,4011000,21308000,8894000,34957000,17876000,11637000,3307
Gadsden City,Alabama,AL,3,15,1,52204000,8740000,29593000,13871000,51606000,28222000,18042000,5319
Geneva City,Alabama,AL,3,15,1,11762000,1272000,7656000,2834000,12194000,6373000,4308000,1264
Geneva County,Alabama,AL,3,15,1,27741000,3395000,19745000,4601000,29130000,12784000,8451000,2744
Greene County,Alabama,AL,3,15,1,14237000,2303000,7543000,4391000,15611000,6978000,4057000,1252
Guntersville City,Alabama,AL,3,15,1,19208000,1644000,10717000,6847000,19728000,10522000,6690000,1964
Hale County,Alabama,AL,3,15,1,32913000,3524000,18005000,11384000,33405000,13986000,9210000,2781
Haleyville City,Alabama,AL,3,15,1,16253000,1737000,9867000,4649000,16300000,8723000,5952000,1709
Hartselle City,Alabama,AL,3,15,1,30583000,1619000,17852000,11112000,29922000,16439000,11417000,3062
Henry County,Alabama,AL,3,15,1,23502000,2813000,15475000,5214000,23137000,12088000,7851000,2552
Homewood City,Alabama,AL,3,15,1,50416000,2107000,16857000,31452000,48670000,27742000,19387000,4007
Houston County,Alabama,AL,3,15,1,57082000,6102000,34049000,16931000,57595000,29619000,20387000,6302
Huntsville City,Alabama,AL,3,15,1,269929000,24912000,114620000,130397000,337337000,120543000,79212000,23656
Jackson County,Alabama,AL,3,15,1,57859000,7328000,35590000,14941000,69835000,30974000,18631000,5575
Jacksonville City,Alabama,AL,3,15,1,19037000,1430000,8437000,9170000,19276000,7789000,5255000,1544
Jasper City,Alabama,AL,3,15,1,27406000,2320000,14784000,10302000,27826000,15172000,10393000,2768
Jefferson County,Alabama,AL,3,15,1,340135000,31503000,199125000,109507000,337015000,188144000,123202000,36003
Lamar County,Alabama,AL,3,15,1,22002000,2551000,14545000,4906000,21571000,11033000,7042000,2371
Lanett City,Alabama,AL,3,15,1,9109000,1691000,5549000,1869000,8830000,4869000,3189000,942
Lauderdale County,Alabama,AL,3,15,1,76129000,6177000,48004000,21948000,76333000,40731000,28627000,8517
Lawrence County,Alabama,AL,3,15,1,51731000,5145000,32811000,13775000,51278000,25659000,16456000,5010
Lee County,Alabama,AL,3,15,1,92732000,7153000,55529000,30050000,91484000,50943000,34820000,9876
Limestone County,Alabama,AL,3,15,1,87867000,8052000,53188000,26627000,103961000,45929000,30827000,8884
Linden City,Alabama,AL,3,15,1,5258000,754000,3373000,1131000,5107000,2763000,1697000,564
Lowndes County,Alabama,AL,3,15,1,23688000,8021000,11294000,4373000,23179000,11694000,6289000,1584
Macon County,Alabama,AL,3,15,1,25048000,5034000,15077000,4937000,26763000,13663000,7229000,2149
Madison County,Alabama,AL,3,15,1,181672000,12171000,109659000,59842000,180927000,98467000,64920000,19565
Marengo County,Alabama,AL,3,15,1,12300000,1449000,7741000,3110000,11957000,6184000,3777000,1148
Marion County,Alabama,AL,3,15,1,37784000,8097000,22428000,7259000,36757000,16754000,11233000,3438
Midfield City,Alabama,AL,3,15,1,12299000,2786000,6992000,2521000,12880000,5968000,3485000,1163
Mobile County,Alabama,AL,3,15,1,557750000,77933000,311409000,168408000,589223000,287687000,179653000,57910
Monroe County,Alabama,AL,3,15,1,34266000,4635000,20919000,8712000,34470000,18198000,11983000,3671
Montgomery County,Alabama,AL,3,15,1,288198000,38737000,172033000,77428000,282459000,155497000,100356000,31716
Morgan County,Alabama,AL,3,15,1,78436000,6116000,41533000,30787000,93979000,40488000,25722000,7746
Mountain Brook City,Alabama,AL,3,15,1,58555000,861000,19828000,37866000,57728000,32601000,22638000,4461
Muscle Shoals City,Alabama,AL,3,15,1,28923000,1547000,15720000,11656000,29008000,15334000,10226000,2880
Oneonta City,Alabama,AL,3,15,1,13097000,982000,8397000,3718000,12547000,6471000,4431000,1485
Opelika City,Alabama,AL,3,15,1,46374000,4737000,22542000,19095000,47597000,24145000,16253000,4294
Opp City,Alabama,AL,3,15,1,12783000,1645000,7755000,3383000,13177000,6603000,4319000,1324
Oxford City,Alabama,AL,3,15,1,42966000,3708000,22683000,16575000,42261000,22079000,15037000,4205
Ozark City,Alabama,AL,3,15,1,22953000,2961000,13935000,6057000,22022000,11430000,7265000,2242
Pell City,Alabama,AL,3,15,1,38169000,4188000,23541000,10440000,38890000,19508000,13203000,4067
Perry County,Alabama,AL,3,15,1,17242000,3647000,10775000,2820000,16360000,8828000,5545000,1640
Phenix City,Alabama,AL,3,15,1,65941000,6960000,41171000,17810000,67290000,34489000,23053000,6997
Pickens County,Alabama,AL,3,15,1,26577000,3680000,17282000,5615000,25707000,13603000,8738000,2636
Piedmont City,Alabama,AL,3,15,1,11432000,1466000,7186000,2780000,11518000,6072000,4022000,1223
Pike County,Alabama,AL,3,15,1,23313000,3601000,13487000,6225000,23349000,12117000,7366000,2207
Randolph County,Alabama,AL,3,15,1,21000000,2310000,12973000,5717000,20918000,11341000,7574000,2222
Roanoke City,Alabama,AL,3,15,1,13475000,1645000,8776000,3054000,13735000,7022000,4766000,1541
Russell County,Alabama,AL,3,15,1,33428000,4122000,21494000,7812000,32229000,17242000,10906000,3638
Russellville City,Alabama,AL,3,15,1,25713000,3234000,15411000,7068000,25430000,13574000,9140000,2628
Scottsboro City,Alabama,AL,3,15,1,27316000,2089000,15250000,9977000,26758000,14459000,9295000,2596
Selma City,Alabama,AL,3,15,1,36930000,7178000,22266000,7486000,37330000,19383000,12750000,3750
Sheffield City,Alabama,AL,3,15,1,13305000,2032000,6749000,4524000,14571000,6855000,4519000,1118
Shelby County,Alabama,AL,3,15,1,203191000,11917000,107012000,84262000,212570000,109865000,68808000,19928
St Clair County,Alabama,AL,3,15,1,77477000,7199000,50786000,19492000,78439000,41044000,28409000,8895
Sumter County,Alabama,AL,3,15,1,19125000,3486000,11365000,4274000,19737000,9587000,5468000,1682
Sylacauga City,Alabama,AL,3,15,1,29266000,2516000,13653000,13097000,28654000,12317000,8222000,2339
Talladega City,Alabama,AL,3,15,1,21391000,2898000,13724000,4769000,21652000,11342000,7606000,2175
Talladega County,Alabama,AL,3,15,1,76599000,8172000,43663000,24764000,75339000,38466000,22527000,7767
Tallapoosa County,Alabama,AL,3,15,1,27862000,3260000,15181000,9421000,27437000,14548000,9412000,2879
Tallassee City,Alabama,AL,3,15,1,17168000,1604000,10597000,4967000,16810000,9110000,6455000,1926
Tarrant City,Alabama,AL,3,15,1,12184000,2264000,6641000,3279000,12637000,6485000,3606000,1204
Thomasville City,Alabama,AL,3,15,1,14042000,1363000,8746000,3933000,13877000,7198000,4690000,1390
Troy City,Alabama,AL,3,15,1,18981000,2204000,10449000,6328000,19410000,10351000,7340000,2063
Tuscaloosa City,Alabama,AL,3,15,1,129093000,22968000,49325000,56800000,121049000,58975000,36451000,10249
Tuscaloosa County,Alabama,AL,3,15,1,179442000,14891000,101145000,63406000,167800000,85496000,55899000,18015
Tuscumbia City,Alabama,AL,3,15,1,14694000,1282000,8340000,5072000,15024000,7690000,5003000,1551
Vestavia Hills City,Alabama,AL,3,15,1,80230000,1788000,32671000,45771000,80803000,41075000,28480000,6846
Walker County,Alabama,AL,3,15,1,78021000,9961000,44647000,23413000,78551000,41167000,26664000,7944
Washington County,Alabama,AL,3,15,1,28330000,3730000,16532000,8068000,28044000,14845000,9957000,3017
Wilcox County,Alabama,AL,3,15,1,19533000,3778000,11738000,4017000,19860000,10468000,6327000,1820
Winfield City,Alabama,AL,3,15,1,12929000,1251000,7783000,3895000,14413000,6331000,4285000,1285
Winston County,Alabama,AL,3,15,1,26211000,2866000,15467000,7878000,28370000,14223000,8241000,2503
Lower Kuskokwim School District,Alaska,AK,3,15,1,164937000,43063000,119358000,2516000,177432000,48311000,30490000,4280
Lower Yukon School District,Alaska,AK,3,15,1,74549000,23683000,49892000,974000,76370000,22887000,13654000,2036
Yupiit School District,Alaska,AK,3,15,1,15986000,6162000,9431000,393000,16137000,5192000,3180000,455
Kashunamiut School District,Alaska,AK,3,15,1,10761000,4995000,5313000,453000,10841000,3631000,1990000,324
Mount Edgecumbe High School Agency,Alaska,AK,2,15,1,11302000,1538000,9739000,25000,12492000,3301000,1562000,421
Aleutians East Borough School District,Alaska,AK,3,15,1,10710000,2468000,7188000,1054000,10626000,3667000,2343000,246
Aleutian Region School District,Alaska,AK,3,15,1,2128000,124000,1913000,91000,2003000,636000,434000,-3
Bering Strait School District,Alaska,AK,3,15,1,74297000,26572000,45042000,2683000,75510000,26608000,19329000,1846
Bristol Bay Borough School District,Alaska,AK,3,15,1,4745000,277000,2906000,1562000,4748000,1433000,856000,133
Alaska Gateway School District,Alaska,AK,3,15,1,13520000,2116000,11351000,53000,13482000,4749000,3216000,382
Cordova City School District,Alaska,AK,3,15,1,8591000,519000,6231000,1841000,8063000,2893000,1778000,343
Copper River School District,Alaska,AK,3,15,1,10083000,1039000,8961000,83000,9833000,3405000,2089000,440
Craig City School District,Alaska,AK,3,15,1,9417000,1766000,6829000,822000,9172000,3605000,2055000,572
Delta-Greely School District,Alaska,AK,3,15,1,15872000,1418000,14327000,127000,15160000,5854000,3875000,810
Dillingham City School District,Alaska,AK,3,15,1,15013000,1865000,11274000,1874000,15085000,5588000,3937000,469
Galena City School District,Alaska,AK,3,15,1,37801000,1503000,34814000,1484000,34581000,9455000,4147000,4335
Ketchikan Gateway Borough School District,Alaska,AK,3,15,1,50984000,3202000,38443000,9339000,49195000,20725000,14400000,2322
Anchorage School District,Alaska,AK,3,15,1,914050000,83074000,616278000,214698000,918273000,356916000,233429000,48089
Juneau Borough School District,Alaska,AK,3,15,1,109512000,4514000,77234000,27764000,99068000,41840000,27777000,4805
Sitka School District,Alaska,AK,3,15,1,35856000,2783000,23693000,9380000,34082000,13007000,9628000,1337
Haines Borough School District,Alaska,AK,3,15,1,7670000,427000,5324000,1919000,6821000,2663000,1872000,271
Hoonah City School District,Alaska,AK,3,15,1,5126000,949000,3384000,793000,5270000,2098000,1322000,117
Hydaburg City School District,Alaska,AK,3,15,1,2715000,557000,1908000,250000,2918000,856000,609000,80
Kake City School District,Alaska,AK,3,15,1,3827000,954000,2702000,171000,4073000,1509000,950000,111
Kenai Peninsula Borough School District,Alaska,AK,3,15,1,186071000,8624000,131694000,45753000,185891000,74195000,51879000,9022
Klawock City School District,Alaska,AK,3,15,1,4825000,1190000,3276000,359000,4457000,1843000,1248000,123
Kodiak Island Borough School District,Alaska,AK,3,15,1,62304000,5676000,45394000,11234000,60231000,21731000,13458000,2477
Lake and Peninsula Borough School District,Alaska,AK,3,15,1,31784000,2968000,14323000,14493000,31535000,6298000,3589000,335
Matanuska-Susitna Borough School District,Alaska,AK,3,15,1,337267000,18106000,260123000,59038000,393644000,132814000,85683000,18028
Iditarod Area School District,Alaska,AK,3,15,1,9326000,983000,8077000,266000,9542000,3126000,2014000,328
Annette Island School District,Alaska,AK,3,15,1,13950000,6989000,6802000,159000,12742000,3593000,2489000,377
Nenana City School District,Alaska,AK,3,15,1,11708000,1127000,10304000,277000,10866000,3603000,1861000,1023
Nome Public Schools,Alaska,AK,3,15,1,18567000,1504000,14255000,2808000,18188000,6878000,4223000,696
Fairbanks North Star Borough School District,Alaska,AK,3,15,1,287828000,33536000,199315000,54977000,278318000,118494000,74412000,13863
North Slope Borough School District,Alaska,AK,3,15,1,86439000,11364000,34709000,40366000,84117000,33050000,15781000,2015
Northwest Arctic Borough School District,Alaska,AK,3,15,1,86647000,17441000,55606000,13600000,85571000,24910000,14952000,2124
Pelican City School District,Alaska,AK,3,15,1,633000,44000,525000,64000,630000,189000,72000,13
Petersburg Borough School District,Alaska,AK,3,15,1,12828000,550000,9853000,2425000,12285000,4470000,2904000,433
Pribilof School District,Alaska,AK,3,15,1,3899000,1096000,2190000,613000,3607000,1057000,652000,92
Saint Mary's School District,Alaska,AK,3,15,1,12388000,1629000,10519000,240000,12632000,2052000,1325000,212
Skagway School District,Alaska,AK,3,15,1,3088000,41000,1287000,1760000,3122000,1265000,824000,100
Southeast Island School District,Alaska,AK,3,15,1,9407000,894000,8192000,321000,9767000,3170000,1959000,200
Southwest Region School District,Alaska,AK,3,15,1,27065000,2401000,24091000,573000,32983000,7977000,4247000,602
Tanana City School District,Alaska,AK,3,15,1,1590000,125000,1428000,37000,1934000,548000,367000,39
Unalaska City School District,Alaska,AK,3,15,1,12253000,296000,7584000,4373000,11211000,4235000,2764000,399
Chatham School District,Alaska,AK,3,15,1,5473000,609000,4776000,88000,5502000,1874000,1177000,172
Kuspuk School District,Alaska,AK,3,15,1,13363000,3161000,9762000,440000,13369000,4864000,3021000,385
Denali Borough School District,Alaska,AK,3,15,1,11385000,237000,8930000,2218000,10930000,3552000,2124000,878
Yukon Flats School District,Alaska,AK,3,15,1,11365000,1729000,9469000,167000,13060000,3947000,2357000,244
Valdez City School District,Alaska,AK,3,15,1,21046000,550000,10200000,10296000,20536000,7379000,4707000,599
Chugach School District,Alaska,AK,3,15,1,7624000,2216000,4465000,943000,7819000,2049000,1677000,308
Wrangell Public School District,Alaska,AK,3,15,1,7401000,1417000,5256000,728000,7082000,2821000,1821000,277
Yakutat School District,Alaska,AK,3,15,1,2704000,249000,1881000,574000,2986000,1111000,783000,99
Yukon-Koyukuk School District,Alaska,AK,3,15,1,22608000,3329000,18473000,806000,25041000,7398000,4641000,1452
Cave Creek Unified District,Arizona,AZ,3,15,1,44870000,1738000,9424000,33708000,47557000,22786000,14112000,5395
Chino Valley Unified District,Arizona,AZ,3,15,1,16644000,2079000,6386000,8179000,16524000,8061000,5309000,2314
Clarkdale-Jerome Elementary District,Arizona,AZ,1,15,1,3610000,398000,1307000,1905000,3535000,1975000,1309000,467
Salome Consolidated Elementary District,Arizona,AZ,1,15,1,1518000,165000,291000,1062000,1387000,665000,351000,108
Center for Academic Success  Inc.,Arizona,AZ,3,15,1,10432000,3127000,7194000,111000,9212000,4599000,3368000,1161
Pine Forest Education Association  Inc.,Arizona,AZ,1,15,1,2043000,87000,1674000,282000,1894000,1219000,1065000,259
Flagstaff Arts And Leadership Academy,Arizona,AZ,2,15,1,2967000,44000,2529000,394000,2141000,1349000,1044000,326
Flagstaff Montessori  L.L.C.,Arizona,AZ,1,15,1,1459000,0,1459000,0,1752000,1045000,950000,258
Colorado City Unified District,Arizona,AZ,3,15,1,5511000,1506000,2179000,1826000,5040000,2827000,1785000,532
Vernon Elementary District,Arizona,AZ,1,15,1,1617000,259000,653000,705000,2215000,934000,528000,164
Pinon Unified District,Arizona,AZ,3,15,1,18188000,10956000,6219000,1013000,18864000,11204000,6250000,1243
Heber-Overgaard Unified District,Arizona,AZ,3,15,1,5185000,537000,945000,3703000,4927000,2383000,1437000,426
Triumphant Learning Center,Arizona,AZ,1,15,1,706000,19000,681000,6000,682000,368000,243000,103
Ridgeline Academy  A Challenge Foundation Academy,Arizona,AZ,1,15,1,4331000,121000,3641000,569000,4155000,1990000,1610000,582
Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,Arizona,AZ,1,15,1,2043000,366000,1647000,30000,2043000,1121000,851000,238
Reid Traditional Schools' Valley Academy  Inc.,Arizona,AZ,1,15,1,5117000,96000,4563000,458000,3922000,2287000,1859000,789
Foothills Academy,Arizona,AZ,3,15,1,2745000,37000,2371000,337000,2600000,1662000,1001000,336
Twenty First Century Charter School  Inc. Bennett Academy,Arizona,AZ,1,15,1,2069000,0,2051000,18000,2237000,1084000,790000,322
STEP UP Schools  Inc.,Arizona,AZ,1,15,1,739000,64000,661000,14000,1021000,673000,521000,95
Maricopa County Community College District dba Gateway Early,Arizona,AZ,2,15,1,2414000,297000,2116000,1000,2278000,1252000,859000,248
New School For The Arts,Arizona,AZ,2,15,1,1724000,20000,1457000,247000,1298000,778000,539000,195
Salt River Pima-Maricopa  Community Schools,Arizona,AZ,2,15,1,6271000,1759000,1734000,2778000,6432000,4071000,2375000,240
Espiritu Community Development Corp.,Arizona,AZ,2,15,1,2744000,526000,2162000,56000,2882000,797000,498000,303
Heritage Academy  Inc.,Arizona,AZ,2,15,1,5142000,0,4632000,510000,4139000,2667000,2303000,650
Villa Montessori Charter School,Arizona,AZ,1,15,1,6059000,50000,3104000,2905000,4906000,3145000,2495000,493
EduPreneurship  Inc.,Arizona,AZ,1,15,1,661000,161000,491000,9000,626000,295000,189000,74
Arizona School For The Arts,Arizona,AZ,3,15,1,7109000,91000,5788000,1230000,5386000,3299000,2635000,836
Arizona Call-a-Teen Youth Resources  Inc.,Arizona,AZ,2,15,1,676000,0,667000,9000,725000,407000,168000,78
Intelli-School  Inc.,Arizona,AZ,2,15,1,878000,104000,767000,7000,834000,206000,128000,105
Benjamin Franklin Charter School,Arizona,AZ,3,15,1,17475000,0,16932000,543000,17057000,7697000,5537000,2850
Victory High School  Inc.,Arizona,AZ,2,15,1,184000,22000,161000,1000,170000,82000,41000,20
Montessori Day Public Schools Chartered  Inc.,Arizona,AZ,1,15,1,2026000,111000,1806000,109000,1968000,992000,647000,283
Khalsa Montessori Elementary Schools,Arizona,AZ,1,15,1,1061000,18000,887000,156000,874000,478000,304000,139
Tempe Preparatory Academy,Arizona,AZ,2,15,1,2498000,35000,1687000,776000,2342000,1463000,1099000,226
Bright Beginnings School  Inc.,Arizona,AZ,1,15,1,2846000,0,2480000,366000,2723000,1358000,1123000,394
